latitude, longitude, datanum, time, pressure, altitude, temperature
44.231678, -76.613281, 121, 16:29:13, 301.00, 76.06, 48.06
44.231666, -76.613311, 122, 16:29:25, 315.50, 78.56, 48.31
44.231639, -76.613327, 123, 16:29:38, 311.00, 78.69, 48.88
44.231632, -76.613327, 124, 16:29:50, 311.75, 78.69, 49.19
44.231636, -76.613327, 125, 16:30:02, 301.25, 77.69, 49.44
44.231639, -76.613334, 126, 16:30:14, 313.75, 78.37, 49.38
44.231651, -76.613349, 127, 16:30:27, 306.75, 75.56, 49.44
44.231655, -76.613334, 128, 16:30:39, 312.50, 78.06, 49.69
44.231662, -76.613311, 129, 16:30:51, 317.00, 79.37, 50.00
44.231658, -76.613319, 130, 16:31:04, 315.25, 78.75, 50.44
44.231662, -76.613296, 131, 16:31:16, 305.00, 78.12, 50.63
44.231674, -76.613288, 132, 16:31:28, 302.25, 75.44, 50.25
44.231674, -76.613311, 133, 16:31:40, 313.00, 78.31, 50.13
44.231658, -76.613349, 134, 16:31:53, 317.00, 79.25, 50.44
44.231639, -76.613380, 135, 16:32:05, 316.00, 80.06, 50.63
44.231620, -76.613388, 136, 16:32:17, 316.50, 78.62, 50.69
44.231613, -76.613426, 137, 16:32:29, 317.25, 79.37, 50.75
44.231594, -76.613464, 138, 16:32:42, 315.25, 78.50, 50.75
44.231586, -76.613494, 139, 16:32:54, 317.00, 79.25, 50.94
44.231571, -76.613517, 140, 16:33:06, 316.25, 79.00, 51.13
44.231571, -76.613533, 141, 16:33:18, 316.50, 79.31, 51.19
44.231563, -76.613533, 142, 16:33:31, 315.50, 79.06, 51.50
44.231548, -76.613563, 143, 16:33:43, 310.25, 75.94, 51.75
44.231536, -76.613578, 144, 16:33:55, 314.50, 78.81, 51.75
44.231525, -76.613609, 145, 16:34:07, 313.00, 78.31, 51.94
44.231521, -76.613655, 146, 16:34:20, 318.00, 79.75, 51.88
44.231513, -76.613693, 147, 16:34:32, 304.25, 76.06, 51.25
44.231506, -76.613716, 148, 16:34:44, 301.50, 75.19, 50.44
