latitude, longitude, datanum, time, pressure, altitude, temperature
44.231746, -76.613739, 128, 17:22:08, 310.25, 77.31, 43.13
44.231750, -76.613739, 129, 17:22:10, 308.50, 76.81, 43.19
44.231754, -76.613739, 130, 17:22:12, 306.75, 76.81, 43.19
44.231758, -76.613739, 131, 17:22:14, 309.50, 78.44, 43.25
44.231758, -76.613739, 132, 17:22:16, 307.75, 76.50, 43.31
44.231761, -76.613731, 133, 17:22:18, 305.25, 76.81, 43.38
44.231765, -76.613731, 134, 17:22:20, 311.75, 77.25, 43.44
44.231769, -76.613731, 135, 17:22:22, 307.00, 76.31, 43.44
44.231769, -76.613731, 136, 17:22:24, 305.50, 76.87, 43.50
44.231777, -76.613723, 137, 17:22:26, 308.25, 77.19, 43.56
44.231781, -76.613723, 138, 17:22:28, 306.75, 76.31, 43.56
44.231781, -76.613716, 139, 17:22:31, 305.75, 77.37, 43.63
44.231784, -76.613716, 140, 17:22:33, 311.75, 77.37, 43.63
44.231788, -76.613723, 141, 17:22:35, 309.00, 76.87, 43.69
44.231792, -76.613716, 142, 17:22:37, 306.75, 77.25, 43.75
44.231796, -76.613716, 143, 17:22:39, 309.00, 77.44, 43.75
44.231800, -76.613716, 144, 17:22:41, 306.75, 77.50, 43.69
44.231800, -76.613708, 145, 17:22:43, 308.00, 76.81, 43.81
44.231803, -76.613708, 146, 17:22:45, 307.00, 77.56, 43.88
44.231803, -76.613708, 147, 17:22:47, 308.75, 77.50, 43.88
44.231807, -76.613708, 148, 17:22:49, 309.75, 77.06, 43.94
44.231807, -76.613708, 149, 17:22:51, 307.75, 76.94, 44.00
44.231811, -76.613708, 150, 17:22:53, 307.25, 77.37, 44.06
44.231815, -76.613708, 151, 17:22:55, 309.00, 78.00, 43.88
44.231819, -76.613700, 152, 17:22:57, 312.00, 77.31, 43.94
44.231819, -76.613693, 153, 17:22:59, 307.75, 76.44, 44.00
44.231822, -76.613693, 154, 17:23:01, 306.75, 76.31, 44.06
44.231826, -76.613693, 155, 17:23:03, 309.25, 76.50, 44.19
44.231826, -76.613685, 156, 17:23:05, 306.75, 76.44, 44.25
44.231830, -76.613685, 157, 17:23:07, 306.50, 77.06, 44.31
44.231834, -76.613685, 158, 17:23:09, 309.50, 76.94, 44.31
44.231838, -76.613677, 159, 17:23:11, 308.00, 76.69, 44.25
44.231842, -76.613677, 160, 17:23:14, 307.25, 76.62, 44.25
44.231845, -76.613670, 161, 17:23:16, 305.75, 76.62, 44.38
44.231845, -76.613670, 162, 17:23:18, 305.00, 76.37, 44.44
44.231849, -76.613670, 163, 17:23:20, 304.75, 78.37, 44.50
44.231853, -76.613670, 164, 17:23:22, 306.00, 76.12, 44.50
44.231857, -76.613662, 165, 17:23:24, 303.50, 75.69, 44.56
44.231861, -76.613662, 166, 17:23:26, 304.50, 76.81, 44.44
44.231864, -76.613655, 167, 17:23:28, 309.25, 76.75, 44.44
44.231864, -76.613647, 168, 17:23:30, 304.50, 75.87, 44.56
44.231868, -76.613647, 169, 17:23:32, 304.00, 76.12, 44.56
44.231872, -76.613647, 170, 17:23:34, 304.75, 76.00, 44.56
44.231872, -76.613647, 171, 17:23:36, 304.50, 75.81, 44.56
44.231876, -76.613639, 172, 17:23:38, 302.25, 75.25, 44.63
44.231880, -76.613639, 173, 17:23:40, 303.50, 76.25, 44.63
44.231880, -76.613639, 174, 17:23:42, 306.25, 76.37, 44.69
44.231884, -76.613639, 175, 17:23:44, 301.25, 75.44, 44.75
44.231887, -76.613639, 176, 17:23:46, 302.00, 78.25, 44.75
44.231891, -76.613639, 177, 17:23:48, 304.75, 75.75, 44.81
44.231895, -76.613639, 178, 17:23:50, 300.75, 76.50, 44.75
44.231895, -76.613632, 179, 17:23:52, 303.50, 75.44, 44.81
44.231899, -76.613639, 180, 17:23:54, 306.25, 75.87, 44.88
44.231903, -76.613639, 181, 17:23:57, 310.00, 75.56, 44.94
44.231906, -76.613632, 182, 17:23:59, 303.00, 76.75, 45.00
44.231910, -76.613639, 183, 17:24:01, 306.50, 75.19, 45.06
44.231914, -76.613632, 184, 17:24:03, 306.00, 75.62, 45.06
44.231918, -76.613632, 185, 17:24:05, 303.50, 76.25, 45.13
44.231922, -76.613632, 186, 17:24:07, 304.25, 75.31, 45.19
44.231925, -76.613632, 187, 17:24:09, 300.50, 75.31, 45.19
44.231929, -76.613624, 188, 17:24:11, 302.75, 76.69, 45.06
44.231933, -76.613624, 189, 17:24:13, 304.75, 75.37, 45.13
44.231933, -76.613616, 190, 17:24:15, 301.75, 75.19, 45.19
44.231937, -76.613616, 191, 17:24:17, 301.75, 75.69, 45.13
44.231941, -76.613616, 192, 17:24:19, 300.00, 75.81, 45.13
44.231945, -76.613609, 193, 17:24:21, 310.00, 75.81, 45.19
44.231948, -76.613609, 194, 17:24:23, 300.75, 75.19, 45.13
44.231952, -76.613609, 195, 17:24:25, 301.50, 75.50, 45.13
44.231956, -76.613601, 196, 17:24:27, 305.25, 76.94, 45.13
44.231960, -76.613601, 197, 17:24:29, 302.75, 75.44, 45.06
44.231964, -76.613601, 198, 17:24:31, 301.25, 75.56, 45.06
44.231964, -76.613601, 199, 17:24:33, 301.75, 76.19, 44.94
44.231967, -76.613594, 200, 17:24:35, 301.50, 75.19, 44.88
44.231971, -76.613594, 201, 17:24:37, 299.50, 75.00, 44.88
44.231975, -76.613586, 202, 17:24:39, 300.25, 75.81, 44.88
44.231979, -76.613586, 203, 17:24:42, 304.25, 75.75, 44.94
44.231983, -76.613586, 204, 17:24:44, 301.75, 75.31, 44.88
44.231983, -76.613578, 205, 17:24:46, 301.75, 75.62, 44.94
44.231986, -76.613578, 206, 17:24:48, 304.75, 76.31, 44.88
44.231990, -76.613571, 207, 17:24:50, 305.00, 76.31, 44.81
44.231994, -76.613563, 208, 17:24:52, 302.00, 75.56, 44.75
44.231994, -76.613563, 209, 17:24:54, 302.25, 75.50, 44.75
44.231994, -76.613555, 210, 17:24:56, 301.50, 75.81, 44.75
44.231998, -76.613555, 211, 17:24:58, 304.75, 75.19, 44.81
44.232002, -76.613555, 212, 17:25:00, 301.50, 75.56, 44.88
44.232006, -76.613548, 213, 17:25:02, 301.50, 75.19, 44.88
44.232009, -76.613548, 214, 17:25:04, 299.75, 75.06, 44.94
44.232009, -76.613548, 215, 17:25:06, 300.25, 75.44, 44.94
44.232013, -76.613540, 216, 17:25:08, 301.75, 75.69, 44.88
44.232021, -76.613540, 217, 17:25:10, 304.25, 76.06, 44.88
44.232021, -76.613533, 218, 17:25:12, 302.00, 75.50, 44.94
44.232021, -76.613533, 219, 17:25:14, 303.00, 76.00, 44.81
44.232021, -76.613540, 220, 17:25:16, 304.50, 76.06, 44.69
44.232021, -76.613540, 221, 17:25:18, 304.75, 76.19, 44.69
44.232021, -76.613540, 222, 17:25:20, 305.75, 76.19, 44.69
44.232021, -76.613540, 223, 17:25:22, 304.75, 76.06, 44.69
44.232021, -76.613540, 224, 17:25:25, 298.00, 76.06, 44.69
44.232021, -76.613540, 225, 17:25:27, 303.50, 76.00, 44.63
44.232021, -76.613540, 226, 17:25:29, 302.75, 75.44, 44.44
44.232021, -76.613540, 227, 17:25:31, 299.75, 78.44, 44.19
44.232025, -76.613540, 228, 17:25:33, 310.50, 77.44, 44.31
44.232021, -76.613540, 229, 17:25:35, 299.00, 74.50, 44.25
44.232021, -76.613540, 230, 17:25:37, 295.75, 73.75, 44.19
44.232021, -76.613533, 231, 17:25:39, 295.00, 73.94, 44.00
44.232021, -76.613533, 232, 17:25:41, 295.50, 73.81, 43.88
44.232021, -76.613533, 233, 17:25:43, 295.50, 73.75, 43.75
