latitude, longitude, datanum, time, pressure, altitude, temperature
43.747104, -79.188194, 342, 15:23:56, 254.75, 63.50, 25.62
43.747112, -79.188209, 343, 15:24:16, 255.00, 64.31, 25.62
43.747112, -79.188201, 344, 15:24:37, 253.50, 63.50, 25.69
43.747097, -79.188179, 345, 15:24:57, 253.50, 63.50, 25.69
43.747093, -79.188156, 346, 15:25:18, 254.50, 63.50, 25.75
43.747104, -79.188156, 347, 15:25:39, 253.50, 63.25, 25.75
43.747093, -79.188171, 348, 15:25:59, 253.00, 63.13, 25.81
43.747085, -79.188171, 349, 15:26:20, 252.50, 62.88, 25.81
43.747085, -79.188179, 350, 15:26:40, 251.75, 62.94, 25.81
43.747089, -79.188179, 351, 15:27:01, 251.00, 62.81, 25.81
43.747108, -79.188186, 352, 15:27:21, 251.75, 63.06, 25.87
43.747104, -79.188194, 353, 15:27:42, 252.75, 62.94, 25.81
43.747081, -79.188171, 354, 15:28:02, 252.25, 62.94, 25.87
43.747081, -79.188156, 355, 15:28:23, 251.75, 63.06, 25.81
43.747097, -79.188179, 356, 15:28:43, 252.25, 63.06, 25.87
43.747097, -79.188179, 357, 15:29:04, 253.25, 62.81, 25.81
43.747085, -79.188171, 358, 15:29:25, 251.75, 62.94, 25.87
43.747097, -79.188186, 359, 15:29:45, 253.00, 63.44, 25.81
43.747108, -79.188194, 360, 15:30:06, 253.25, 63.31, 25.81
43.747097, -79.188179, 361, 15:30:26, 253.00, 63.13, 25.81
43.747108, -79.188186, 362, 15:30:47, 253.75, 63.06, 25.87
43.747093, -79.188171, 363, 15:31:07, 254.00, 63.31, 25.81
43.747081, -79.188163, 364, 15:31:28, 253.00, 63.19, 25.87
43.747077, -79.188171, 365, 15:31:48, 253.25, 63.38, 25.81
43.747085, -79.188171, 366, 15:32:09, 253.75, 63.31, 25.81
43.747085, -79.188171, 367, 15:32:30, 252.75, 63.19, 25.81
43.747077, -79.188156, 368, 15:32:50, 251.00, 63.25, 25.87
43.747066, -79.188156, 369, 15:33:11, 252.00, 63.06, 25.87
43.747066, -79.188140, 370, 15:33:31, 251.00, 63.19, 25.87
43.747100, -79.188186, 371, 15:33:52, 253.25, 63.38, 25.87
43.747104, -79.188179, 372, 15:34:12, 251.00, 62.75, 25.87
43.747085, -79.188156, 373, 15:34:33, 251.75, 62.81, 25.87
43.747077, -79.188148, 374, 15:34:53, 252.50, 63.00, 25.87
43.747085, -79.188148, 375, 15:35:14, 253.00, 62.94, 25.87
43.747081, -79.188140, 376, 15:35:35, 251.75, 62.81, 25.87
43.747093, -79.188163, 377, 15:35:55, 253.00, 63.00, 25.87
43.747100, -79.188179, 378, 15:36:16, 251.75, 63.13, 25.87
43.747112, -79.188171, 379, 15:36:36, 251.50, 63.25, 25.87
43.747100, -79.188171, 380, 15:36:57, 251.75, 63.19, 25.87
43.747093, -79.188156, 381, 15:37:17, 250.50, 62.50, 25.87
43.747085, -79.188156, 382, 15:37:38, 251.75, 63.19, 25.87
43.747097, -79.188156, 383, 15:37:58, 252.50, 62.81, 25.87
43.747085, -79.188156, 384, 15:38:19, 251.00, 63.25, 25.87
43.747081, -79.188156, 385, 15:38:39, 251.75, 63.06, 25.87
43.747100, -79.188171, 386, 15:39:00, 253.00, 62.94, 25.87
43.747097, -79.188163, 387, 15:39:21, 253.50, 63.13, 25.87
